Station,Data Acquisition Time,Latitude,Longitude,Groundwater Level Telemetry 6 Hourly (meter),RL_MSL,time_diff,Year,Month,Day,Hour,DayOfWeek,WeekOfYear,Quarter,IsWeekend,Lag_1,Lag_4,Lag_28,RollingMean_4,RollingStd_4,Hour_sin,Hour_cos,Month_sin,Month_cos,Station_ID
Adakamaranahalli,2022-01-30 06:00:00,13.07,77.45,-18.195,849.0,0 days 06:00:00,2022,1,30,6,6,4,1,1,-17.569,-18.128,-18.101,-17.80775,0.2450719282170785,1.0,6.123233995736766e-17,0.0,1.0,0
Adakamaranahalli,2022-01-30 12:00:00,13.07,77.45,-18.481,849.0,0 days 06:00:00,2022,1,30,12,6,4,1,1,-18.195,-17.86,-18.322,-17.8245,0.27474897634028844,1.2246467991473532e-16,-1.0,0.0,1.0,0
Adakamaranahalli,2022-01-30 18:00:00,13.07,77.45,-17.96,849.0,0 days 06:00:00,2022,1,30,18,6,4,1,1,-18.481,-17.674,-17.722,-17.979750000000003,0.43196556575731165,-1.0,-1.8369701987210297e-16,0.0,1.0,0
Adakamaranahalli,2022-02-01 00:00:00,13.07,77.45,-17.71,849.0,1 days 06:00:00,2022,2,1,0,1,5,1,0,-17.96,-17.569,-17.536,-18.05125,0.38567721823657114,0.0,1.0,0.49999999999999994,0.8660254037844387,0
Adakamaranahalli,2022-02-01 06:00:00,13.07,77.45,-18.21,849.0,0 days 06:00:00,2022,2,1,6,1,5,1,0,-17.71,-18.195,-18.006,-18.0865,0.32921978474371594,1.0,6.123233995736766e-17,0.49999999999999994,0.8660254037844387,0
Adakamaranahalli,2022-02-01 12:00:00,13.07,77.45,-18.57,849.0,0 days 06:00:00,2022,2,1,12,1,5,1,0,-18.21,-18.481,-18.374,-18.09025,0.33094851059749253,1.2246467991473532e-16,-1.0,0.49999999999999994,0.8660254037844387,0
Adakamaranahalli,2022-02-01 18:00:00,13.07,77.45,-17.951,849.0,0 days 06:00:00,2022,2,1,18,1,5,1,0,-18.57,-17.96,-17.788,-18.1125,0.36700363304291383,-1.0,-1.8369701987210297e-16,0.49999999999999994,0.8660254037844387,0
Adakamaranahalli,2022-02-02 00:00:00,13.07,77.45,-17.748,849.0,0 days 06:00:00,2022,2,2,0,2,5,1,0,-17.951,-17.71,-17.585,-18.11025,0.36827559879348215,0.0,1.0,0.49999999999999994,0.8660254037844387,0
Adakamaranahalli,2022-02-02 06:00:00,13.07,77.45,-18.108,849.0,0 days 06:00:00,2022,2,2,6,2,5,1,0,-17.748,-18.21,-18.068,-18.11975,0.35475096899096803,1.0,6.123233995736766e-17,0.49999999999999994,0.8660254037844387,0
Adakamaranahalli,2022-02-02 12:00:00,13.07,77.45,-18.488,849.0,0 days 06:00:00,2022,2,2,12,2,5,1,0,-18.108,-18.57,-18.504,-18.094250000000002,0.34973168286563805,1.2246467991473532e-16,-1.0,0.49999999999999994,0.8660254037844387,0
Adakamaranahalli,2022-02-02 18:00:00,13.07,77.45,-17.938,849.0,0 days 06:00:00,2022,2,2,18,2,5,1,0,-18.488,-17.951,-17.777,-18.07375,0.3130264898269227,-1.0,-1.8369701987210297e-16,0.49999999999999994,0.8660254037844387,0
Adakamaranahalli,2022-02-03 00:00:00,13.07,77.45,-17.754,849.0,0 days 06:00:00,2022,2,3,0,3,5,1,0,-17.938,-17.748,-17.585,-18.0705,0.3147882886428561,0.0,1.0,0.49999999999999994,0.8660254037844387,0
Adakamaranahalli,2022-02-03 06:00:00,13.07,77.45,-18.063,849.0,0 days 06:00:00,2022,2,3,6,3,5,1,0,-17.754,-18.108,-17.899,-18.072,0.312746969076757,1.0,6.123233995736766e-17,0.49999999999999994,0.8660254037844387,0
Adakamaranahalli,2022-02-03 12:00:00,13.07,77.45,-18.567,849.0,0 days 06:00:00,2022,2,3,12,3,5,1,0,-18.063,-18.488,-17.59,-18.06075,0.3118283448737434,1.2246467991473532e-16,-1.0,0.49999999999999994,0.8660254037844387,0
Adakamaranahalli,2022-02-03 18:00:00,13.07,77.45,-17.946,849.0,0 days 06:00:00,2022,2,3,18,3,5,1,0,-18.567,-17.938,-17.511,-18.0805,0.3482800597221019,-1.0,-1.8369701987210297e-16,0.49999999999999994,0.8660254037844387,0
Adakamaranahalli,2022-02-04 00:00:00,13.07,77.45,-17.779,849.0,0 days 06:00:00,2022,2,4,0,4,5,1,0,-17.946,-17.754,-17.413,-18.0825,0.34721031090684856,0.0,1.0,0.49999999999999994,0.8660254037844387,0
Adakamaranahalli,2022-02-04 06:00:00,13.07,77.45,-18.139,849.0,0 days 06:00:00,2022,2,4,6,4,5,1,0,-17.779,-18.063,-18.094,-18.08875,0.33946465206267185,1.0,6.123233995736766e-17,0.49999999999999994,0.8660254037844387,0
Adakamaranahalli,2022-02-04 12:00:00,13.07,77.45,-18.589,849.0,0 days 06:00:00,2022,2,4,12,4,5,1,0,-18.139,-18.567,-18.311,-18.10775,0.33966981516373157,1.2246467991473532e-16,-1.0,0.49999999999999994,0.8660254037844387,0
Adakamaranahalli,2022-02-04 18:00:00,13.07,77.45,-17.975,849.0,0 days 06:00:00,2022,2,4,18,4,5,1,0,-18.589,-17.946,-17.704,-18.11325,0.3496172907623849,-1.0,-1.8369701987210297e-16,0.49999999999999994,0.8660254037844387,0
Adakamaranahalli,2022-02-05 00:00:00,13.07,77.45,-17.782,849.0,0 days 06:00:00,2022,2,5,0,5,5,1,1,-17.975,-17.779,-17.547,-18.1205,0.3452665636867112,0.0,1.0,0.49999999999999994,0.8660254037844387,0
Adakamaranahalli,2022-02-05 06:00:00,13.07,77.45,-17.932,849.0,0 days 06:00:00,2022,2,5,6,5,5,1,1,-17.782,-18.139,-17.897,-18.12125,0.34427931973911785,1.0,6.123233995736766e-17,0.49999999999999994,0.8660254037844387,0
Adakamaranahalli,2022-02-05 12:00:00,13.07,77.45,-18.562,849.0,0 days 06:00:00,2022,2,5,12,5,5,1,1,-17.932,-18.589,-18.419,-18.069499999999998,0.356077238812074,1.2246467991473532e-16,-1.0,0.49999999999999994,0.8660254037844387,0
Adakamaranahalli,2022-02-05 18:00:00,13.07,77.45,-18.029,849.0,0 days 06:00:00,2022,2,5,18,5,5,1,1,-18.562,-17.975,-17.862,-18.06275,0.34296100361415893,-1.0,-1.8369701987210297e-16,0.49999999999999994,0.8660254037844387,0
Adakamaranahalli,2022-02-06 00:00:00,13.07,77.45,-17.821,849.0,0 days 06:00:00,2022,2,6,0,6,5,1,1,-18.029,-17.782,-17.658,-18.07625,0.3393998379493293,0.0,1.0,0.49999999999999994,0.8660254037844387,0
Adakamaranahalli,2022-02-06 06:00:00,13.07,77.45,-18.208,849.0,0 days 06:00:00,2022,2,6,6,6,5,1,1,-17.821,-17.932,-18.128,-18.086000000000002,0.32851483984750296,1.0,6.123233995736766e-17,0.49999999999999994,0.8660254037844387,0
Adakamaranahalli,2022-02-06 12:00:00,13.07,77.45,-18.659,849.0,0 days 06:00:00,2022,2,6,12,6,5,1,1,-18.208,-18.562,-17.86,-18.155,0.314054135460797,1.2246467991473532e-16,-1.0,0.49999999999999994,0.8660254037844387,0
Adakamaranahalli,2022-02-06 18:00:00,13.07,77.45,-18.089,849.0,0 days 06:00:00,2022,2,6,18,6,5,1,1,-18.659,-18.029,-17.674,-18.17925,0.3567934743424563,-1.0,-1.8369701987210297e-16,0.49999999999999994,0.8660254037844387,0
Adakamaranahalli,2022-02-07 00:00:00,13.07,77.45,-17.865,849.0,0 days 06:00:00,2022,2,7,0,0,6,1,0,-18.089,-17.821,-17.569,-18.19425,0.34955912709205705,0.0,1.0,0.49999999999999994,0.8660254037844387,0
Adakamaranahalli,2022-02-07 06:00:00,13.07,77.45,-18.125,849.0,0 days 06:00:00,2022,2,7,6,0,6,1,0,-17.865,-18.208,-18.195,-18.20525,0.33425576534548324,1.0,6.123233995736766e-17,0.49999999999999994,0.8660254037844387,0
Adakamaranahalli,2022-02-07 12:00:00,13.07,77.45,-18.546,849.0,0 days 06:00:00,2022,2,7,12,0,6,1,0,-18.125,-18.659,-18.481,-18.1845,0.33659619724534684,1.2246467991473532e-16,-1.0,0.49999999999999994,0.8660254037844387,0
Adakamaranahalli,2022-02-07 18:00:00,13.07,77.45,-18.004,849.0,0 days 06:00:00,2022,2,7,18,0,6,1,0,-18.546,-18.089,-17.96,-18.15625,0.28415415417227763,-1.0,-1.8369701987210297e-16,0.49999999999999994,0.8660254037844387,0
Adakamaranahalli,2022-02-08 00:00:00,13.07,77.45,-17.844,849.0,0 days 06:00:00,2022,2,8,0,1,6,1,0,-18.004,-17.865,-17.71,-18.134999999999998,0.29387185415874034,0.0,1.0,0.49999999999999994,0.8660254037844387,0
Adakamaranahalli,2022-02-08 06:00:00,13.07,77.45,-18.275,849.0,0 days 06:00:00,2022,2,8,6,1,6,1,0,-17.844,-18.125,-18.21,-18.12975,0.3004179033724453,1.0,6.123233995736766e-17,0.49999999999999994,0.8660254037844387,0
Adakamaranahalli,2022-02-08 12:00:00,13.07,77.45,-18.713,849.0,0 days 06:00:00,2022,2,8,12,1,6,1,0,-18.275,-18.546,-18.57,-18.16725,0.3088703881350474,1.2246467991473532e-16,-1.0,0.49999999999999994,0.8660254037844387,0
Adakamaranahalli,2022-02-08 18:00:00,13.07,77.45,-18.05,849.0,0 days 06:00:00,2022,2,8,18,1,6,1,0,-18.713,-18.004,-17.951,-18.209,0.38018504266566583,-1.0,-1.8369701987210297e-16,0.49999999999999994,0.8660254037844387,0
Adakamaranahalli,2022-02-09 00:00:00,13.07,77.45,-17.877,849.0,0 days 06:00:00,2022,2,9,0,2,6,1,0,-18.05,-17.844,-17.748,-18.2205,0.3725359043099432,0.0,1.0,0.49999999999999994,0.8660254037844387,0
Adakamaranahalli,2022-02-09 06:00:00,13.07,77.45,-18.123,849.0,0 days 06:00:00,2022,2,9,6,2,6,1,0,-17.877,-18.275,-18.108,-18.22875,0.3616244599028496,1.0,6.123233995736766e-17,0.49999999999999994,0.8660254037844387,0
Adakamaranahalli,2022-02-09 12:00:00,13.07,77.45,-18.678,849.0,0 days 06:00:00,2022,2,9,12,2,6,1,0,-18.123,-18.713,-18.488,-18.19075,0.3631275028600311,1.2246467991473532e-16,-1.0,0.49999999999999994,0.8660254037844387,0
Adakamaranahalli,2022-02-09 18:00:00,13.07,77.45,-18.041,849.0,0 days 06:00:00,2022,2,9,18,2,6,1,0,-18.678,-18.05,-17.938,-18.182000000000002,0.3463841797773514,-1.0,-1.8369701987210297e-16,0.49999999999999994,0.8660254037844387,0
Adakamaranahalli,2022-02-10 00:00:00,13.07,77.45,-17.881,849.0,0 days 06:00:00,2022,2,10,0,3,6,1,0,-18.041,-17.877,-17.754,-18.17975,0.3475546719582814,0.0,1.0,0.49999999999999994,0.8660254037844387,0
Adakamaranahalli,2022-02-10 06:00:00,13.07,77.45,-18.035,849.0,0 days 06:00:00,2022,2,10,6,3,6,1,0,-17.881,-18.123,-18.063,-18.180750000000003,0.34639705060334314,1.0,6.123233995736766e-17,0.49999999999999994,0.8660254037844387,0
Adakamaranahalli,2022-02-10 12:00:00,13.07,77.45,-18.602,849.0,0 days 06:00:00,2022,2,10,12,3,6,1,0,-18.035,-18.678,-18.567,-18.15875,0.35399846986490746,1.2246467991473532e-16,-1.0,0.49999999999999994,0.8660254037844387,0
Adakamaranahalli,2022-02-10 18:00:00,13.07,77.45,-18.083,849.0,0 days 06:00:00,2022,2,10,18,3,6,1,0,-18.602,-18.041,-17.946,-18.13975,0.3169388742329187,-1.0,-1.8369701987210297e-16,0.49999999999999994,0.8660254037844387,0
Adakamaranahalli,2022-02-11 00:00:00,13.07,77.45,-17.907,849.0,0 days 06:00:00,2022,2,11,0,4,6,1,0,-18.083,-17.881,-17.779,-18.15025,0.31325109736444595,0.0,1.0,0.49999999999999994,0.8660254037844387,0
Adakamaranahalli,2022-02-11 06:00:00,13.07,77.45,-18.138,849.0,0 days 06:00:00,2022,2,11,6,4,6,1,0,-17.907,-18.035,-18.139,-18.15675,0.3059873363393156,1.0,6.123233995736766e-17,0.49999999999999994,0.8660254037844387,0
Adakamaranahalli,2022-02-11 12:00:00,13.07,77.45,-17.941,849.0,0 days 06:00:00,2022,2,11,12,4,6,1,0,-18.138,-18.602,-18.589,-18.1825,0.2965136309402357,1.2246467991473532e-16,-1.0,0.49999999999999994,0.8660254037844387,0
Adakamaranahalli,2022-02-11 18:00:00,13.07,77.45,-17.884,849.0,0 days 06:00:00,2022,2,11,18,4,6,1,0,-17.941,-18.083,-17.975,-18.01725,0.11086440667183307,-1.0,-1.8369701987210297e-16,0.49999999999999994,0.8660254037844387,0
Adakamaranahalli,2022-02-12 00:00:00,13.07,77.45,-17.818,849.0,0 days 06:00:00,2022,2,12,0,5,6,1,1,-17.884,-17.907,-17.782,-17.9675,0.11605314874386156,0.0,1.0,0.49999999999999994,0.8660254037844387,0
Adakamaranahalli,2022-02-12 06:00:00,13.07,77.45,-18.321,849.0,0 days 06:00:00,2022,2,12,6,5,6,1,1,-17.818,-18.138,-17.932,-17.94525,0.13797916509397962,1.0,6.123233995736766e-17,0.49999999999999994,0.8660254037844387,0
Adakamaranahalli,2022-02-12 12:00:00,13.07,77.45,-18.789,849.0,0 days 06:00:00,2022,2,12,12,5,6,1,1,-18.321,-17.941,-18.562,-17.991,0.22566789758410682,1.2246467991473532e-16,-1.0,0.49999999999999994,0.8660254037844387,0
Adakamaranahalli,2022-02-12 18:00:00,13.07,77.45,-18.078,849.0,0 days 06:00:00,2022,2,12,18,5,6,1,1,-18.789,-17.884,-18.029,-18.203,0.44992814241094214,-1.0,-1.8369701987210297e-16,0.49999999999999994,0.8660254037844387,0
Adakamaranahalli,2022-02-13 00:00:00,13.07,77.45,-17.916,849.0,0 days 06:00:00,2022,2,13,0,6,6,1,1,-18.078,-17.818,-17.821,-18.2515,0.41302179119270105,0.0,1.0,0.49999999999999994,0.8660254037844387,0
Adakamaranahalli,2022-02-13 06:00:00,13.07,77.45,-18.318,849.0,0 days 06:00:00,2022,2,13,6,6,6,1,1,-17.916,-18.321,-18.208,-18.276,0.38034983896411345,1.0,6.123233995736766e-17,0.49999999999999994,0.8660254037844387,0
Adakamaranahalli,2022-02-13 12:00:00,13.07,77.45,-18.042,849.0,0 days 06:00:00,2022,2,13,12,6,6,1,1,-18.318,-18.789,-18.659,-18.27525,0.3802344671384053,1.2246467991473532e-16,-1.0,0.49999999999999994,0.8660254037844387,0
Adakamaranahalli,2022-02-13 18:00:00,13.07,77.45,-17.957,849.0,0 days 06:00:00,2022,2,13,18,6,6,1,1,-18.042,-18.078,-18.089,-18.088500000000003,0.16802678357937445,-1.0,-1.8369701987210297e-16,0.49999999999999994,0.8660254037844387,0
Adakamaranahalli,2022-02-14 00:00:00,13.07,77.45,-17.887,849.0,0 days 06:00:00,2022,2,14,0,0,7,1,0,-17.957,-17.916,-17.865,-18.05825,0.18094267047888538,0.0,1.0,0.49999999999999994,0.8660254037844387,0
Adakamaranahalli,2022-02-14 06:00:00,13.07,77.45,-18.548,849.0,0 days 06:00:00,2022,2,14,6,0,7,1,0,-17.887,-18.318,-18.125,-18.051000000000002,0.1889462004558371,1.0,6.123233995736766e-17,0.49999999999999994,0.8660254037844387,0
Adakamaranahalli,2022-02-14 12:00:00,13.07,77.45,-18.783,849.0,0 days 06:00:00,2022,2,14,12,0,7,1,0,-18.548,-18.042,-18.546,-18.1085,0.2997760275050287,1.2246467991473532e-16,-1.0,0.49999999999999994,0.8660254037844387,0
Adakamaranahalli,2022-02-14 18:00:00,13.07,77.45,-18.303,849.0,0 days 06:00:00,2022,2,14,18,0,7,1,0,-18.783,-17.957,-18.004,-18.29375,0.4407776272302094,-1.0,-1.8369701987210297e-16,0.49999999999999994,0.8660254037844387,0
Adakamaranahalli,2022-02-15 00:00:00,13.07,77.45,-18.103,849.0,0 days 06:00:00,2022,2,15,0,1,7,1,0,-18.303,-17.887,-17.844,-18.38025,0.3828014063018735,0.0,1.0,0.49999999999999994,0.8660254037844387,0
Adakamaranahalli,2022-02-15 06:00:00,13.07,77.45,-18.618,849.0,0 days 06:00:00,2022,2,15,6,1,7,1,0,-18.103,-18.548,-18.275,-18.43425,0.29525059977363405,1.0,6.123233995736766e-17,0.49999999999999994,0.8660254037844387,0
Adakamaranahalli,2022-02-15 12:00:00,13.07,77.45,-19.006,849.0,0 days 06:00:00,2022,2,15,12,1,7,1,0,-18.618,-18.783,-18.713,-18.45175,0.3061147660600902,1.2246467991473532e-16,-1.0,0.49999999999999994,0.8660254037844387,0
Adakamaranahalli,2022-02-15 18:00:00,13.07,77.45,-18.357,849.0,0 days 06:00:00,2022,2,15,18,1,7,1,0,-19.006,-18.303,-18.05,-18.5075,0.39418819532471583,-1.0,-1.8369701987210297e-16,0.49999999999999994,0.8660254037844387,0
Adakamaranahalli,2022-02-16 00:00:00,13.07,77.45,-18.164,849.0,0 days 06:00:00,2022,2,16,0,2,7,1,0,-18.357,-18.103,-17.877,-18.521,0.3856829440529568,0.0,1.0,0.49999999999999994,0.8660254037844387,0
Adakamaranahalli,2022-02-16 06:00:00,13.07,77.45,-18.589,849.0,0 days 06:00:00,2022,2,16,6,2,7,1,0,-18.164,-18.618,-18.123,-18.53625,0.36425666317404526,1.0,6.123233995736766e-17,0.49999999999999994,0.8660254037844387,0
Adakamaranahalli,2022-02-16 12:00:00,13.07,77.45,-18.254,849.0,0 days 06:00:00,2022,2,16,12,2,7,1,0,-18.589,-19.006,-18.678,-18.529,0.36237089655032995,1.2246467991473532e-16,-1.0,0.49999999999999994,0.8660254037844387,0
Adakamaranahalli,2022-02-16 18:00:00,13.07,77.45,-18.149,849.0,0 days 06:00:00,2022,2,16,18,2,7,1,0,-18.254,-18.357,-18.041,-18.341,0.18317387004344127,-1.0,-1.8369701987210297e-16,0.49999999999999994,0.8660254037844387,0
Adakamaranahalli,2022-02-17 00:00:00,13.07,77.45,-18.05,849.0,0 days 06:00:00,2022,2,17,0,3,7,1,0,-18.149,-18.164,-17.881,-18.289,0.20530465167653988,0.0,1.0,0.49999999999999994,0.8660254037844387,0
Adakamaranahalli,2022-02-17 06:00:00,13.07,77.45,-18.502,849.0,0 days 06:00:00,2022,2,17,6,3,7,1,0,-18.05,-18.589,-18.035,-18.2605,0.23430535631953797,1.0,6.123233995736766e-17,0.49999999999999994,0.8660254037844387,0
Adakamaranahalli,2022-02-17 12:00:00,13.07,77.45,-18.555,849.0,0 days 06:00:00,2022,2,17,12,3,7,1,0,-18.502,-18.254,-18.602,-18.238750000000003,0.19426335217952495,1.2246467991473532e-16,-1.0,0.49999999999999994,0.8660254037844387,0
Adakamaranahalli,2022-02-17 18:00:00,13.07,77.45,-18.213,849.0,0 days 06:00:00,2022,2,17,18,3,7,1,0,-18.555,-18.149,-18.083,-18.314,0.25189018771419425,-1.0,-1.8369701987210297e-16,0.49999999999999994,0.8660254037844387,0
Adakamaranahalli,2022-02-18 00:00:00,13.07,77.45,-18.098,849.0,0 days 06:00:00,2022,2,18,0,4,7,1,0,-18.213,-18.05,-17.907,-18.33,0.2396511353336174,0.0,1.0,0.49999999999999994,0.8660254037844387,0
Adakamaranahalli,2022-02-18 06:00:00,13.07,77.45,-18.551,849.0,0 days 06:00:00,2022,2,18,6,4,7,1,0,-18.098,-18.502,-18.138,-18.342,0.2214693357254953,1.0,6.123233995736766e-17,0.49999999999999994,0.8660254037844387,0
Adakamaranahalli,2022-02-18 12:00:00,13.07,77.45,-19.001,849.0,0 days 06:00:00,2022,2,18,12,4,7,1,0,-18.551,-18.555,-17.941,-18.35425,0.2342553805857156,1.2246467991473532e-16,-1.0,0.49999999999999994,0.8660254037844387,0
Adakamaranahalli,2022-02-18 18:00:00,13.07,77.45,-18.409,849.0,0 days 06:00:00,2022,2,18,18,4,7,1,0,-19.001,-18.213,-17.884,-18.46575,0.4053322711060935,-1.0,-1.8369701987210297e-16,0.49999999999999994,0.8660254037844387,0
Adakamaranahalli,2022-02-19 00:00:00,13.07,77.45,-18.228,849.0,0 days 06:00:00,2022,2,19,0,5,7,1,1,-18.409,-18.098,-17.818,-18.51475,0.375329521887132,0.0,1.0,0.49999999999999994,0.8660254037844387,0
Adakamaranahalli,2022-02-19 06:00:00,13.07,77.45,-18.528,849.0,0 days 06:00:00,2022,2,19,6,5,7,1,1,-18.228,-18.551,-18.321,-18.54725,0.3301195490525951,1.0,6.123233995736766e-17,0.49999999999999994,0.8660254037844387,0
Adakamaranahalli,2022-02-19 12:00:00,13.07,77.45,-18.301,849.0,0 days 06:00:00,2022,2,19,12,5,7,1,1,-18.528,-19.001,-18.789,-18.5415,0.3302327462058978,1.2246467991473532e-16,-1.0,0.49999999999999994,0.8660254037844387,0
Adakamaranahalli,2022-02-19 18:00:00,13.07,77.45,-18.204,849.0,0 days 06:00:00,2022,2,19,18,5,7,1,1,-18.301,-18.409,-18.078,-18.3665,0.13084469165143742,-1.0,-1.8369701987210297e-16,0.49999999999999994,0.8660254037844387,0
Adakamaranahalli,2022-02-20 00:00:00,13.07,77.45,-18.112,849.0,0 days 06:00:00,2022,2,20,0,6,7,1,1,-18.204,-18.228,-17.916,-18.31525,0.14771001997165803,0.0,1.0,0.49999999999999994,0.8660254037844387,0
Adakamaranahalli,2022-02-20 06:00:00,13.07,77.45,-18.571,849.0,0 days 06:00:00,2022,2,20,6,6,7,1,1,-18.112,-18.528,-18.318,-18.28625,0.17868850923705756,1.0,6.123233995736766e-17,0.49999999999999994,0.8660254037844387,0
Adakamaranahalli,2022-02-20 12:00:00,13.07,77.45,-19.075,849.0,0 days 06:00:00,2022,2,20,12,6,7,1,1,-18.571,-18.301,-18.042,-18.297,0.1982977559127404,1.2246467991473532e-16,-1.0,0.49999999999999994,0.8660254037844387,0
Adakamaranahalli,2022-02-20 18:00:00,13.07,77.45,-18.588,849.0,0 days 06:00:00,2022,2,20,18,6,7,1,1,-19.075,-18.204,-17.957,-18.490499999999997,0.4372127628512487,-1.0,-1.8369701987210297e-16,0.49999999999999994,0.8660254037844387,0
Adakamaranahalli,2022-02-21 00:00:00,13.07,77.45,-18.336,849.0,0 days 06:00:00,2022,2,21,0,0,8,1,0,-18.588,-18.112,-17.887,-18.5865,0.3932874266996332,0.0,1.0,0.49999999999999994,0.8660254037844387,0
Adakamaranahalli,2022-02-21 06:00:00,13.07,77.45,-18.637,849.0,0 days 06:00:00,2022,2,21,6,0,8,1,0,-18.336,-18.571,-18.548,-18.6425,0.31041960848720695,1.0,6.123233995736766e-17,0.49999999999999994,0.8660254037844387,0
Adakamaranahalli,2022-02-21 12:00:00,13.07,77.45,-19.051,849.0,0 days 06:00:00,2022,2,21,12,0,8,1,0,-18.637,-19.075,-18.783,-18.659,0.30708847802115663,1.2246467991473532e-16,-1.0,0.49999999999999994,0.8660254037844387,0
Adakamaranahalli,2022-02-21 18:00:00,13.07,77.45,-18.554,849.0,0 days 06:00:00,2022,2,21,18,0,8,1,0,-19.051,-18.588,-18.303,-18.653,0.296296023148051,-1.0,-1.8369701987210297e-16,0.49999999999999994,0.8660254037844387,0
Adakamaranahalli,2022-02-23 00:00:00,13.07,77.45,-18.723,849.0,1 days 06:00:00,2022,2,23,0,2,8,1,0,-18.554,-18.336,-18.103,-18.6445,0.29925518653263844,0.0,1.0,0.49999999999999994,0.8660254037844387,0
Adakamaranahalli,2022-02-23 06:00:00,13.07,77.45,-18.633,849.0,0 days 06:00:00,2022,2,23,6,2,8,1,0,-18.723,-18.637,-18.618,-18.74125,0.21772210881460774,1.0,6.123233995736766e-17,0.49999999999999994,0.8660254037844387,0
Adakamaranahalli,2022-02-23 12:00:00,13.07,77.45,-18.439,849.0,0 days 06:00:00,2022,2,23,12,2,8,1,0,-18.633,-19.051,-19.006,-18.74025,0.21836876302868996,1.2246467991473532e-16,-1.0,0.49999999999999994,0.8660254037844387,0
Adakamaranahalli,2022-02-23 18:00:00,13.07,77.45,-18.421,849.0,0 days 06:00:00,2022,2,23,18,2,8,1,0,-18.439,-18.554,-18.357,-18.587249999999997,0.12056084217808029,-1.0,-1.8369701987210297e-16,0.49999999999999994,0.8660254037844387,0
Adakamaranahalli,2022-02-24 00:00:00,13.07,77.45,-18.312,849.0,0 days 06:00:00,2022,2,24,0,3,8,1,0,-18.421,-18.723,-18.164,-18.554,0.14800450443603455,0.0,1.0,0.49999999999999994,0.8660254037844387,0
Adakamaranahalli,2022-02-24 06:00:00,13.07,77.45,-18.804,849.0,0 days 06:00:00,2022,2,24,6,3,8,1,0,-18.312,-18.633,-18.589,-18.45125,0.13352746284326925,1.0,6.123233995736766e-17,0.49999999999999994,0.8660254037844387,0
Adakamaranahalli,2022-02-24 12:00:00,13.07,77.45,-18.451,849.0,0 days 06:00:00,2022,2,24,12,3,8,1,0,-18.804,-18.439,-18.254,-18.494,0.21414792395294968,1.2246467991473532e-16,-1.0,0.49999999999999994,0.8660254037844387,0
Adakamaranahalli,2022-02-24 18:00:00,13.07,77.45,-18.354,849.0,0 days 06:00:00,2022,2,24,18,3,8,1,0,-18.451,-18.421,-18.149,-18.497,0.21320256408720362,-1.0,-1.8369701987210297e-16,0.49999999999999994,0.8660254037844387,0
Adakamaranahalli,2022-02-25 00:00:00,13.07,77.45,-18.881,849.0,0 days 06:00:00,2022,2,25,0,4,8,1,0,-18.354,-18.312,-18.05,-18.48025,0.2235447382517105,0.0,1.0,0.49999999999999994,0.8660254037844387,0
Adakamaranahalli,2022-02-25 06:00:00,13.07,77.45,-18.85,849.0,0 days 06:00:00,2022,2,25,6,4,8,1,0,-18.881,-18.804,-18.502,-18.6225,0.259016730476402,1.0,6.123233995736766e-17,0.49999999999999994,0.8660254037844387,0
Adakamaranahalli,2022-02-25 12:00:00,13.07,77.45,-19.235,849.0,0 days 06:00:00,2022,2,25,12,4,8,1,0,-18.85,-18.451,-18.555,-18.634,0.2705266468699244,1.2246467991473532e-16,-1.0,0.49999999999999994,0.8660254037844387,0
Adakamaranahalli,2022-02-25 18:00:00,13.07,77.45,-18.685,849.0,0 days 06:00:00,2022,2,25,18,4,8,1,0,-19.235,-18.354,-18.213,-18.830000000000002,0.3622163257870547,-1.0,-1.8369701987210297e-16,0.49999999999999994,0.8660254037844387,0
Adakamaranahalli,2022-02-26 00:00:00,13.07,77.45,-18.484,849.0,0 days 06:00:00,2022,2,26,0,5,8,1,1,-18.685,-18.881,-18.098,-18.912750000000003,0.23141647161197457,0.0,1.0,0.49999999999999994,0.8660254037844387,0
Adakamaranahalli,2022-02-26 06:00:00,13.07,77.45,-18.951,849.0,0 days 06:00:00,2022,2,26,6,5,8,1,1,-18.484,-18.85,-18.551,-18.8135,0.3183692824378742,1.0,6.123233995736766e-17,0.49999999999999994,0.8660254037844387,0
Adakamaranahalli,2022-02-26 12:00:00,13.07,77.45,-19.064,849.0,0 days 06:00:00,2022,2,26,12,5,8,1,1,-18.951,-19.235,-19.001,-18.838749999999997,0.3261394129305325,1.2246467991473532e-16,-1.0,0.49999999999999994,0.8660254037844387,0
Adakamaranahalli,2022-02-26 18:00:00,13.07,77.45,-18.814,849.0,0 days 06:00:00,2022,2,26,18,5,8,1,1,-19.064,-18.685,-18.409,-18.796,0.2617339616226264,-1.0,-1.8369701987210297e-16,0.49999999999999994,0.8660254037844387,0
Adakamaranahalli,2022-02-27 00:00:00,13.07,77.45,-18.602,849.0,0 days 06:00:00,2022,2,27,0,6,8,1,1,-18.814,-18.484,-18.228,-18.82825,0.2512347839505362,0.0,1.0,0.49999999999999994,0.8660254037844387,0
Adakamaranahalli,2022-02-27 06:00:00,13.07,77.45,-19.116,849.0,0 days 06:00:00,2022,2,27,6,6,8,1,1,-18.602,-18.951,-18.528,-18.85775,0.19879365348690456,1.0,6.123233995736766e-17,0.49999999999999994,0.8660254037844387,0
